fat_id,path,start,end,size,class,note
1387,/facechat/sb05-0074.scr,26616832,26618149,1317,other,"in-house FaceChat / FaceData"
1388,/facechat/sb05-0075.scr,26618368,26619477,1109,other,"in-house FaceChat / FaceData"
1389,/facechat/sb05-0076.scr,26619904,26622042,2138,other,"in-house FaceChat / FaceData"
1390,/facechat/sb05-0077.scr,26622464,26624489,2025,other,"in-house FaceChat / FaceData"
1391,/facechat/sb05-0078.scr,26624512,26626096,1584,other,"in-house FaceChat / FaceData"
1392,/facechat/sb05-0079.scr,26626560,26627577,1017,other,"in-house FaceChat / FaceData"
1393,/facechat/sb05-0080.scr,26627584,26629092,1508,other,"in-house FaceChat / FaceData"
1394,/facechat/sb05-0081.scr,26629120,26630782,1662,other,"in-house FaceChat / FaceData"
1395,/facechat/sb05-0082.scr,26631168,26633045,1877,other,"in-house FaceChat / FaceData"
1396,/facechat/sb05-0083.scr,26633216,26635132,1916,other,"in-house FaceChat / FaceData"
1397,/facechat/sb05-0084.scr,26635264,26636458,1194,other,"in-house FaceChat / FaceData"
1398,/facechat/sb05-0085.scr,26636800,26638437,1637,other,"in-house FaceChat / FaceData"
1399,/facechat/sb05-0086.scr,26638848,26640520,1672,other,"in-house FaceChat / FaceData"
1400,/facechat/sb05-0087.scr,26640896,26641634,738,other,"in-house FaceChat / FaceData"
1401,/facechat/sb05-0088.scr,26641920,26644389,2469,other,"in-house FaceChat / FaceData"
1402,/facechat/sb05-0089.scr,26644480,26645894,1414,other,"in-house FaceChat / FaceData"
1403,/facechat/sb05-0090.scr,26646016,26647621,1605,other,"in-house FaceChat / FaceData"
1404,/facechat/sb05-0091.scr,26648064,26649422,1358,other,"in-house FaceChat / FaceData"
1405,/facechat/sb05-0092.scr,26649600,26651275,1675,other,"in-house FaceChat / FaceData"
1406,/facechat/sb05-0093.scr,26651648,26653147,1499,other,"in-house FaceChat / FaceData"
1407,/facechat/sb05-0094.scr,26653184,26654680,1496,other,"in-house FaceChat / FaceData"
1408,/facechat/sb05-0095.scr,26654720,26656548,1828,other,"in-house FaceChat / FaceData"
1409,/facechat/sb05-0096.scr,26656768,26659515,2747,other,"in-house FaceChat / FaceData"
1410,/facechat/sb05-0097.scr,26659840,26661783,1943,other,"in-house FaceChat / FaceData"
1411,/facechat/sb05-0098.scr,26661888,26663459,1571,other,"in-house FaceChat / FaceData"
1412,/facechat/sb05-0099.scr,26663936,26666598,2662,other,"in-house FaceChat / FaceData"
1413,/facechat/sb05-0100.scr,26667008,26668659,1651,other,"in-house FaceChat / FaceData"
1414,/facechat/sb05-0101.scr,26669056,26671210,2154,other,"in-house FaceChat / FaceData"
1415,/facechat/sb05-0102.scr,26671616,26673200,1584,other,"in-house FaceChat / FaceData"
1416,/facechat/sb05-0103.scr,26673664,26675114,1450,other,"in-house FaceChat / FaceData"
1417,/facechat/sb05-0104.scr,26675200,26676154,954,other,"in-house FaceChat / FaceData"
1418,/facechat/sb05-0105.scr,26676224,26678074,1850,other,"in-house FaceChat / FaceData"
1419,/facechat/sb05-0106.scr,26678272,26679903,1631,other,"in-house FaceChat / FaceData"
1420,/facechat/sb05-0107.scr,26680320,26681906,1586,other,"in-house FaceChat / FaceData"
1421,/facechat/sb05-0108.scr,26682368,26684896,2528,other,"in-house FaceChat / FaceData"
1422,/facechat/sb06-0001.scr,26684928,26685693,765,other,"in-house FaceChat / FaceData"
1423,/facechat/sb06-0002.scr,26685952,26686755,803,other,"in-house FaceChat / FaceData"
1424,/facechat/sb06-0003.scr,26686976,26687825,849,other,"in-house FaceChat / FaceData"
1425,/facechat/sb06-0004.scr,26688000,26688528,528,other,"in-house FaceChat / FaceData"
1426,/facechat/sb06-0005.scr,26689024,26689865,841,other,"in-house FaceChat / FaceData"
1427,/facechat/sb06-0006.scr,26690048,26690786,738,other,"in-house FaceChat / FaceData"
1428,/facechat/sb06-0007.scr,26691072,26691975,903,other,"in-house FaceChat / FaceData"
1429,/facechat/sb06-0008.scr,26692096,26692713,617,other,"in-house FaceChat / FaceData"
1430,/facechat/sb06-0009.scr,26693120,26694108,988,other,"in-house FaceChat / FaceData"
1431,/facechat/sb06-0010.scr,26694144,26694695,551,other,"in-house FaceChat / FaceData"
1432,/facechat/sb06-0011.scr,26695168,26695961,793,other,"in-house FaceChat / FaceData"
1433,/facechat/sb06-0012.scr,26696192,26696721,529,other,"in-house FaceChat / FaceData"
1434,/facechat/sb06-0013.scr,26697216,26697894,678,other,"in-house FaceChat / FaceData"
1435,/facechat/sb06-0014.scr,26698240,26698984,744,other,"in-house FaceChat / FaceData"
1436,/facechat/sb06-0015.scr,26699264,26700035,771,other,"in-house FaceChat / FaceData"
1437,/facechat/sb06-0016.scr,26700288,26701265,977,other,"in-house FaceChat / FaceData"
1438,/facechat/sb06-0017.scr,26701312,26701914,602,other,"in-house FaceChat / FaceData"
1439,/facechat/sb06-0018.scr,26702336,26703246,910,other,"in-house FaceChat / FaceData"
1440,/facechat/sb06-0019.scr,26703360,26704108,748,other,"in-house FaceChat / FaceData"
1441,/facechat/sb06-0020.scr,26704384,26705274,890,other,"in-house FaceChat / FaceData"
1442,/facechat/sb06-0021.scr,26705408,26706534,1126,other,"in-house FaceChat / FaceData"
1443,/facechat/sb06-0022.scr,26706944,26707747,803,other,"in-house FaceChat / FaceData"
1444,/facechat/sb06-0023.scr,26707968,26708823,855,other,"in-house FaceChat / FaceData"
1445,/facechat/sb06-0024.scr,26708992,26709788,796,other,"in-house FaceChat / FaceData"
1446,/facechat/sb06-0025.scr,26710016,26710961,945,other,"in-house FaceChat / FaceData"
1447,/facechat/sb06-0026.scr,26711040,26711521,481,other,"in-house FaceChat / FaceData"
1448,/facechat/sb06-0027.scr,26711552,26712218,666,other,"in-house FaceChat / FaceData"
1449,/facechat/sb06-0028.scr,26712576,26713315,739,other,"in-house FaceChat / FaceData"
1450,/facechat/sb06-0029.scr,26713600,26714449,849,other,"in-house FaceChat / FaceData"
1451,/facechat/sb06-0030.scr,26714624,26715705,1081,other,"in-house FaceChat / FaceData"
1452,/facechat/sb06-0031.scr,26716160,26717002,842,other,"in-house FaceChat / FaceData"
1453,/facechat/sb06-0032.scr,26717184,26718327,1143,other,"in-house FaceChat / FaceData"
1454,/facechat/sb06-0033.scr,26718720,26720130,1410,other,"in-house FaceChat / FaceData"
1455,/facechat/sb06-0034.scr,26720256,26720833,577,other,"in-house FaceChat / FaceData"
1456,/facechat/sb06-0035.scr,26721280,26722212,932,other,"in-house FaceChat / FaceData"
1457,/facechat/sb06-0036.scr,26722304,26723092,788,other,"in-house FaceChat / FaceData"
1458,/facechat/sb06-0037.scr,26723328,26723907,579,other,"in-house FaceChat / FaceData"
1459,/facechat/sb06-0038.scr,26724352,26725174,822,other,"in-house FaceChat / FaceData"
1460,/facechat/sb06-0039.scr,26725376,26726547,1171,other,"in-house FaceChat / FaceData"
1461,/facechat/sb06-0040.scr,26726912,26727927,1015,other,"in-house FaceChat / FaceData"
1462,/facechat/sb06-0041.scr,26727936,26729288,1352,other,"in-house FaceChat / FaceData"
1463,/facechat/sb06-0042.scr,26729472,26730221,749,other,"in-house FaceChat / FaceData"
1464,/facechat/sb06-0043.scr,26730496,26731626,1130,other,"in-house FaceChat / FaceData"
1465,/facechat/sb06-0044.scr,26732032,26733341,1309,other,"in-house FaceChat / FaceData"
1466,/facechat/sb06-0045.scr,26733568,26735013,1445,other,"in-house FaceChat / FaceData"
1467,/facechat/sb06-0046.scr,26735104,26736397,1293,other,"in-house FaceChat / FaceData"
1468,/facechat/sb06-0047.scr,26736640,26737678,1038,other,"in-house FaceChat / FaceData"
1469,/facechat/sb06-0048.scr,26738176,26739562,1386,other,"in-house FaceChat / FaceData"
1470,/facechat/sb06-0049.scr,26739712,26740888,1176,other,"in-house FaceChat / FaceData"
1471,/facechat/sb06-0050.scr,26741248,26742418,1170,other,"in-house FaceChat / FaceData"
1472,/facechat/sb06-0051.scr,26742784,26743610,826,other,"in-house FaceChat / FaceData"
1473,/facechat/sb06-0052.scr,26743808,26745315,1507,other,"in-house FaceChat / FaceData"
1474,/facechat/sb06-0053.scr,26745344,26746179,835,other,"in-house FaceChat / FaceData"
1475,/facechat/sb07-0001.scr,26746368,26752381,6013,other,"in-house FaceChat / FaceData"
1476,/facechat/sb07-0002.scr,26752512,26754426,1914,other,"in-house FaceChat / FaceData"
1477,/facechat/sb07-0003.scr,26754560,26756143,1583,other,"in-house FaceChat / FaceData"
1478,/facechat/sb07-0004.scr,26756608,26757952,1344,other,"in-house FaceChat / FaceData"
1479,/facechat/sb07-0005.scr,26758144,26762927,4783,other,"in-house FaceChat / FaceData"
1480,/facechat/sb07-0006.scr,26763264,26767376,4112,other,"in-house FaceChat / FaceData"
1481,/facechat/sb07-0007.scr,26767872,26769049,1177,other,"in-house FaceChat / FaceData"
1482,/facechat/sb07-0008.scr,26769408,26769826,418,other,"in-house FaceChat / FaceData"
1483,/facechat/sb07-0009.scr,26769920,26773583,3663,other,"in-house FaceChat / FaceData"
1484,/facechat/sb07-0010.scr,26774016,26775268,1252,other,"in-house FaceChat / FaceData"
1485,/facechat/sb07-0011.scr,26775552,26776289,737,other,"in-house FaceChat / FaceData"
1486,/facechat/sb07-0012.scr,26776576,26781087,4511,other,"in-house FaceChat / FaceData"
1487,/facechat/sb07-0013.scr,26781184,26782239,1055,other,"in-house FaceChat / FaceData"
1488,/facechat/sb07-0014.scr,26782720,26784970,2250,other,"in-house FaceChat / FaceData"
1489,/facechat/sb07-0015.scr,26785280,26790849,5569,other,"in-house FaceChat / FaceData"
1490,/facechat/sb07-0016.scr,26790912,26792282,1370,other,"in-house FaceChat / FaceData"
1491,/facechat/sb07-0017.scr,26792448,26794476,2028,other,"in-house FaceChat / FaceData"
1492,/facechat/sb07-0018.scr,26794496,26798119,3623,other,"in-house FaceChat / FaceData"
1493,/facechat/sb07-0019.scr,26798592,26799861,1269,other,"in-house FaceChat / FaceData"
1494,/facechat/sb07-0020.scr,26800128,26802328,2200,other,"in-house FaceChat / FaceData"
1495,/facechat/sb07-0021.scr,26802688,26804892,2204,other,"in-house FaceChat / FaceData"
1496,/facechat/sb07-0022.scr,26805248,26808255,3007,other,"in-house FaceChat / FaceData"
1497,/facechat/sb07-0023.scr,26808320,26812125,3805,other,"in-house FaceChat / FaceData"
1498,/facechat/sb07-0024.scr,26812416,26813912,1496,other,"in-house FaceChat / FaceData"
1499,/facechat/sb08-0001.scr,26813952,26815849,1897,other,"in-house FaceChat / FaceData"
1500,/facechat/sb08-0002.scr,26816000,26817703,1703,other,"in-house FaceChat / FaceData"
1501,/facechat/sb08-0003.scr,26818048,26820403,2355,other,"in-house FaceChat / FaceData"
1502,/facechat/sb08-0004.scr,26820608,26821794,1186,other,"in-house FaceChat / FaceData"
1503,/facechat/sb08-0005.scr,26822144,26824085,1941,other,"in-house FaceChat / FaceData"
1504,/facechat/sb08-0006.scr,26824192,26826436,2244,other,"in-house FaceChat / FaceData"
1505,/facechat/sb08-0007.scr,26826752,26828444,1692,other,"in-house FaceChat / FaceData"
1506,/facechat/sb08-0008.scr,26828800,26830705,1905,other,"in-house FaceChat / FaceData"
1507,/facechat/sb08-0009.scr,26830848,26832992,2144,other,"in-house FaceChat / FaceData"
1508,/facechat/sb08-0010.scr,26833408,26836039,2631,other,"in-house FaceChat / FaceData"
1509,/facechat/sb08-0011.scr,26836480,26837342,862,other,"in-house FaceChat / FaceData"
1510,/facechat/sb08-0012.scr,26837504,26839017,1513,other,"in-house FaceChat / FaceData"
1511,/facechat/sb08-0013.scr,26839040,26839855,815,other,"in-house FaceChat / FaceData"
1512,/facechat/sb08-0014.scr,26840064,26841491,1427,other,"in-house FaceChat / FaceData"
1513,/facechat/sb08-0015.scr,26841600,26842968,1368,other,"in-house FaceChat / FaceData"
1514,/facechat/sb08-0016.scr,26843136,26844832,1696,other,"in-house FaceChat / FaceData"
1515,/facechat/sb08-0017.scr,26845184,26847486,2302,other,"in-house FaceChat / FaceData"
1516,/facechat/sb08-0018.scr,26847744,26849162,1418,other,"in-house FaceChat / FaceData"
1517,/facechat/sb08-0019.scr,26849280,26850617,1337,other,"in-house FaceChat / FaceData"
1518,/facechat/sb08-0020.scr,26850816,26851465,649,other,"in-house FaceChat / FaceData"
1519,/facechat/sb08-0021.scr,26851840,26853306,1466,other,"in-house FaceChat / FaceData"
1520,/facechat/sb08-0022.scr,26853376,26853747,371,other,"in-house FaceChat / FaceData"
1521,/facechat/sb08-0023.scr,26853888,26855133,1245,other,"in-house FaceChat / FaceData"
1522,/facechat/sb08-0024.scr,26855424,26856772,1348,other,"in-house FaceChat / FaceData"
1523,/facechat/sb08-0025.scr,26856960,26857385,425,other,"in-house FaceChat / FaceData"
1524,/facechat/sb08-0026.scr,26857472,26857810,338,other,"in-house FaceChat / FaceData"
1525,/facechat/sb09-0001.scr,26857984,26859181,1197,other,"in-house FaceChat / FaceData"
1526,/facechat/sb09-0002.scr,26859520,26860619,1099,other,"in-house FaceChat / FaceData"
1527,/facechat/sb09-0003.scr,26861056,26862283,1227,other,"in-house FaceChat / FaceData"
1528,/facechat/sb09-0004.scr,26862592,26863787,1195,other,"in-house FaceChat / FaceData"
1529,/facechat/sb09-0005.scr,26864128,26864983,855,other,"in-house FaceChat / FaceData"
1530,/facechat/sb09-0006.scr,26865152,26865460,308,other,"in-house FaceChat / FaceData"
1531,/facechat/sb09-0007.scr,26865664,26866513,849,other,"in-house FaceChat / FaceData"
1532,/facechat/sb09-0008.scr,26866688,26867340,652,other,"in-house FaceChat / FaceData"
1533,/facechat/sb09-0009.scr,26867712,26868585,873,other,"in-house FaceChat / FaceData"
1534,/facechat/sb09-0010.scr,26868736,26869423,687,other,"in-house FaceChat / FaceData"
1535,/facechat/sb09-0011.scr,26869760,26876217,6457,other,"in-house FaceChat / FaceData"
1536,/facechat/skit.nbfc,26876416,26877440,1024,2D graphics,"Nitro basic format, character data"
1537,/facechat/skit.nbfp,26877440,26877952,512,2D graphics,"Nitro basic format, palette, 256 entries"
1538,/facechat/skit.nbfs,26877952,26877984,32,2D graphics,"Nitro basic format, screen map"
1539,/facedata/EB.bin,26878464,26890944,12480,2D graphics,"in-house DSpr sprite set"
1540,/facedata/face00_1.fdt,26891264,26908176,16912,other,"in-house FaceChat / FaceData"
1541,/facedata/face01_1.fdt,26908672,26925584,16912,other,"in-house FaceChat / FaceData"
1542,/facedata/face01_2.fdt,26926080,26942992,16912,other,"in-house FaceChat / FaceData"
1543,/facedata/face01_3.fdt,26943488,26960400,16912,other,"in-house FaceChat / FaceData"
1544,/facedata/face01_4.fdt,26960896,26977808,16912,other,"in-house FaceChat / FaceData"
1545,/facedata/face01_5.fdt,26978304,26995216,16912,other,"in-house FaceChat / FaceData"
1546,/facedata/face01_6.fdt,26995712,27012624,16912,other,"in-house FaceChat / FaceData"
1547,/facedata/face02_1.fdt,27013120,27030032,16912,other,"in-house FaceChat / FaceData"
1548,/facedata/face02_2.fdt,27030528,27047440,16912,other,"in-house FaceChat / FaceData"
1549,/facedata/face02_3.fdt,27047936,27064848,16912,other,"in-house FaceChat / FaceData"
1550,/facedata/face02_4.fdt,27065344,27082256,16912,other,"in-house FaceChat / FaceData"
1551,/facedata/face02_5.fdt,27082752,27099664,16912,other,"in-house FaceChat / FaceData"
1552,/facedata/face02_6.fdt,27100160,27117072,16912,other,"in-house FaceChat / FaceData"
1553,/facedata/face03_1.fdt,27117568,27134480,16912,other,"in-house FaceChat / FaceData"
1554,/facedata/face03_2.fdt,27134976,27151888,16912,other,"in-house FaceChat / FaceData"
1555,/facedata/face03_3.fdt,27152384,27169296,16912,other,"in-house FaceChat / FaceData"
1556,/facedata/face03_4.fdt,27169792,27186704,16912,other,"in-house FaceChat / FaceData"
1557,/facedata/face03_5.fdt,27187200,27204112,16912,other,"in-house FaceChat / FaceData"
1558,/facedata/face03_6.fdt,27204608,27221520,16912,other,"in-house FaceChat / FaceData"
1559,/facedata/face04_1.fdt,27222016,27238928,16912,other,"in-house FaceChat / FaceData"
1560,/facedata/face04_2.fdt,27239424,27256336,16912,other,"in-house FaceChat / FaceData"
1561,/facedata/face04_3.fdt,27256832,27273744,16912,other,"in-house FaceChat / FaceData"
1562,/facedata/face04_4.fdt,27274240,27291152,16912,other,"in-house FaceChat / FaceData"
1563,/facedata/face04_5.fdt,27291648,27308560,16912,other,"in-house FaceChat / FaceData"
1564,/facedata/face04_6.fdt,27309056,27325968,16912,other,"in-house FaceChat / FaceData"
1565,/facedata/face05_1.fdt,27326464,27343376,16912,other,"in-house FaceChat / FaceData"
1566,/facedata/face05_2.fdt,27343872,27360784,16912,other,"in-house FaceChat / FaceData"
1567,/facedata/face05_3.fdt,27361280,27378192,16912,other,"in-house FaceChat / FaceData"
1568,/facedata/face05_4.fdt,27378688,27395600,16912,other,"in-house FaceChat / FaceData"
1569,/facedata/face05_5.fdt,27396096,27413008,16912,other,"in-house FaceChat / FaceData"
1570,/facedata/face05_6.fdt,27413504,27430416,16912,other,"in-house FaceChat / FaceData"
1571,/facedata/face06_1.fdt,27430912,27447824,16912,other,"in-house FaceChat / FaceData"
1572,/facedata/face06_2.fdt,27448320,27465232,16912,other,"in-house FaceChat / FaceData"
1573,/facedata/face06_3.fdt,27465728,27482640,16912,other,"in-house FaceChat / FaceData"
1574,/facedata/face06_4.fdt,27483136,27500048,16912,other,"in-house FaceChat / FaceData"
1575,/facedata/face06_5.fdt,27500544,27517456,16912,other,"in-house FaceChat / FaceData"
1576,/facedata/face06_6.fdt,27517952,27534864,16912,other,"in-house FaceChat / FaceData"
1577,/facedata/face07_1.fdt,27535360,27552272,16912,other,"in-house FaceChat / FaceData"
1578,/facedata/face07_2.fdt,27552768,27569680,16912,other,"in-house FaceChat / FaceData"
1579,/facedata/face07_3.fdt,27570176,27587088,16912,other,"in-house FaceChat / FaceData"
1580,/facedata/face07_4.fdt,27587584,27604496,16912,other,"in-house FaceChat / FaceData"
1581,/facedata/face07_5.fdt,27604992,27621904,16912,other,"in-house FaceChat / FaceData"
1582,/facedata/face08_1.fdt,27622400,27639312,16912,other,"in-house FaceChat / FaceData"
1583,/facedata/face08_3.fdt,27639808,27656720,16912,other,"in-house FaceChat / FaceData"
1584,/facedata/face08_5.fdt,27657216,27674128,16912,other,"in-house FaceChat / FaceData"
1585,/facedata/face09_1.fdt,27674624,27691536,16912,other,"in-house FaceChat / FaceData"
1586,/facedata/face09_3.fdt,27692032,27708944,16912,other,"in-house FaceChat / FaceData"
1587,/facedata/face09_4.fdt,27709440,27726352,16912,other,"in-house FaceChat / FaceData"
1588,/facedata/face10_1.fdt,27726848,27743760,16912,other,"in-house FaceChat / FaceData"
1589,/facedata/face10_2.fdt,27744256,27761168,16912,other,"in-house FaceChat / FaceData"
1590,/facedata/face10_3.fdt,27761664,27778576,16912,other,"in-house FaceChat / FaceData"
1591,/facedata/face10_5.fdt,27779072,27795984,16912,other,"in-house FaceChat / FaceData"
1592,/facedata/face11_1.fdt,27796480,27813392,16912,other,"in-house FaceChat / FaceData"
1593,/facedata/face11_3.fdt,27813888,27830800,16912,other,"in-house FaceChat / FaceData"
1594,/facedata/face11_4.fdt,27831296,27848208,16912,other,"in-house FaceChat / FaceData"
1595,/facedata/face12_1.fdt,27848704,27865616,16912,other,"in-house FaceChat / FaceData"
